"","X.5","X.4","X.3","X.2","X.1","X","srvy","common_name","file_name","species_code","filter_lat_lt","filter_lat_gt","filter_depth","model_fn","model_family","model_anisotropy","model_spatiotemporal","effort","term","estimate","std.error","conf.low","conf.high","X.14","X.13","X.12","X.11","X.10","X.9","X.8","X.7","X.6","X.21","X.20","X.19","X.18","X.17","X.16","X.15"
"469",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2010",17.6390899557389,1482.10112501353,-2887.22573651708,2922.50391642855,37,37,37,37,37,37,37,37,37,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2017",15.9750008068334,519.537356433268,-1002.29950642552,1034.24950803919,38,38,38,38,38,38,38,38,38,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2019",16.719188084741,651.661324449463,-1260.51353795388,1293.95191412336,39,39,39,39,39,39,39,39,39,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2021",16.8126708388874,1500.71355995395,-2924.53185778175,2958.15719945952,40,40,40,40,40,40,40,40,40,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2022",16.086957702563,942.800878563733,-1831.76880887507,1863.9427242802,41,41,41,41,41,41,41,41,41,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2023",16.4402087876996,758.035766737939,-1469.28259301187,1502.16301058727,42,42,42,42,42,42,42,42,42,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2010",16.5644828242213,810.232870069563,-1571.46276160264,1604.59172725108,43,43,43,43,43,43,43,43,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2017",15.5513342331612,506.036506904566,-976.261994162243,1007.36466262857,44,44,44,44,44,44,44,44,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2019",18.0229663404879,2697.10750855704,-5268.21061286387,5304.25654554485,45,45,45,45,45,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2021",18.8403199544295,3896.73154869329,-7618.61317290542,7656.29381281427,46,46,46,46,46,46,46,46,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2022",18.0228631357869,1203.07379713761,-2339.95844999778,2376.00417626935,47,47,47,47,47,47,47,47,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2023",20.4781621420031,2317.00317624235,-4520.76461535792,4561.72093964192,48,48,48,48,48,48,48,48,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2010",16.3862479008242,775.33360239495,-1503.23968879698,1536.01218459862,49,49,49,49,49,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2017",16.3862480082327,747.103435126156,-1447.90957756519,1480.68207358166,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2019",17.5479205470392,1647.09028337656,-3210.68971415689,3245.78555525097,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2021",16.5574901514952,579.086875051379,-1118.43192886905,1151.54690917204,52,52,52,52,52,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2022",16.7301725825928,983.248836081265,-1910.40213397761,1943.8624791428,53,53,53,53,53,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2023",16.5574900878756,954.173793915887,-1853.58878097921,1886.70376115496,54,54,54,54,54,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2010",16.6215491777881,702.484105090325,-1360.2219965111,1393.46509486668,55,55,55,55,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2017",16.649545700737,NA,NA,NA,56,56,56,56,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2019",16.6495873182003,994.212167430412,-1931.97045383691,1965.26962847331,57,57,57,57,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2021",16.6328582108902,848.214838774032,-1645.83767693866,1679.10339336044,58,58,58,58,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2022",16.6142534833617,570.993574748699,-1102.51258842787,1135.74109539459,59,59,59,59,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2023",16.6244905447961,NA,NA,NA,60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2010",16.3426675880221,838.758099237669,-1627.59299865908,1660.27833383513,61,61,61,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2017",16.2270959903178,837.304046272173,-1624.8586788128,1657.31287079344,62,62,62,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2019",16.3048815570732,704.46066165635,-1364.41264381463,1397.02240692878,63,63,63,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2021",16.4428603241976,529.84774030234,-1022.03962795832,1054.92534860672,64,64,64,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2022",16.4121610257207,NA,NA,NA,65,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2023",16.4704237804371,546.582566228231,-1054.81172060437,1087.75256816525,66,66,66,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2010",16.867014668537,800.845930611378,-1552.76216649523,1586.4961958323,67,67,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2017",16.8670138468694,472.253608966352,-908.733051296243,942.467078989982,68,68,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2019",16.8822104813623,248.436293747132,-470.043977715629,503.808398678354,69,69,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2021",16.8810994481384,941.045171985173,-1827.5335454681,1861.29574436438,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2022",16.8659584103878,940.296083499035,-1826.08050005179,1859.81241687256,71,71,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2023",16.8723975574768,601.7435405783,-1162.52326990561,1196.26806502056,72,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2010",17.1250743528264,785.933856049132,-1523.27697773416,1557.52712643981,73,73,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2017",16.9324641990704,822.932660799305,-1595.98591266928,1629.85084106742,74,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2019",16.8309177659938,952.502462809872,-1850.03960452706,1883.70144005904,75,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2021",17.0560864043847,NA,NA,NA,76,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2022",17.0180670722755,NA,NA,NA,77,77,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2023",17.0180675242395,NA,NA,NA,78,78,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",16.7731424336166,342.250486751384,-654.025485290399,687.571770157632,79,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",16.7838026905869,758.613376181366,-1470.07109281523,1503.6386981964,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",16.767364020445,NA,NA,NA,81,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",16.8437078310795,330.02225300136,-629.988022148351,663.67543781051,82,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",16.8144794738976,883.767188912425,-1715.33738151266,1748.96634046046,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",16.8437333084093,NA,NA,NA,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",17.3781401964633,961.969151245545,-1868.04675048337,1902.80303087629,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",17.3781405275498,285.186179706178,-541.576500585126,576.332781640226,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",17.2908611706681,949.333978831129,-1843.36954663845,1877.95126897979,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",17.3781402718769,822.29232311993,-1594.28519780696,1629.04147835071,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",17.3781401792005,822.328033014989,-1594.35518800784,1629.11146836624,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",NA,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",17.3491057064376,976.75687465761,-1897.05919027438,1931.75740168726,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",1,1,1,1,1,1,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",18.5052619395162,538.63249415313,-1037.1950275036,1074.20555138263,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"524",2,2,2,2,2,2,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",18.4183877649537,549.019560092648,-1057.64017682466,1094.47695235457,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
"525",3,3,3,3,3,3,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",18.0437705706005,877.317429222538,-1701.46679371484,1737.55433485604,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA
"526",4,4,4,4,4,4,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",18.1745013665307,678.453640427495,-1311.57019905145,1347.91920178451,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA
"527",5,5,5,5,5,5,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",18.3187709392827,912.179195316837,-1769.51959932844,1806.15714120701,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA
"528",6,6,6,6,6,6,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",17.9738603895889,530.123703058264,-1021.04950495561,1056.99722573479,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA
"529",7,7,7,7,7,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",20.0183245381146,1340.08039030328,-2606.4909768447,2646.52762592093,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA
"530",8,8,8,8,8,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",20.813357438441,2218.49880472664,-4327.36439957094,4368.99111444782,8,8,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA
"531",9,9,9,9,9,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",20.9764638712965,1771.86795770202,-3451.82091858521,3493.7738463278,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA
"532",10,10,10,10,10,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",19.0968012526927,1210.10285121127,-2352.66120471063,2390.85480721601,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA
"533",11,11,11,11,11,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",20.3516548000706,1053.25882427188,-2043.99770717181,2084.70101677195,11,11,11,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA
"534",12,12,12,12,12,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",19.2009412348154,1257.52314906902,-2445.49914066585,2483.90102313548,12,12,12,12,12,12,12,12,12,NA,NA,NA,NA,NA,NA,NA
"535",13,13,13,13,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2010",18.7681694070844,1526.53578248293,-2973.18698537113,3010.7233241853,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA
"536",14,14,14,14,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2017",17.3234093307976,1327.29225390779,-2584.12160528746,2618.76842394905,14,14,14,14,14,14,14,14,14,NA,NA,NA,NA,NA,NA,NA
"537",15,15,15,15,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2019",17.8223648554471,1756.33232286628,-3424.52573284604,3460.17046255693,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA
"538",16,16,16,16,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2021",17.8223692908049,924.776307271689,-1794.70588671765,1830.35062529926,16,16,16,16,16,16,16,16,16,NA,NA,NA,NA,NA,NA,NA
"539",17,17,17,17,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2022",17.8223625332057,463.864486727661,-891.335325160167,926.980050226578,17,17,17,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA
"540",18,18,18,18,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2023",17.3234273984293,699.479826396727,-1353.63184025148,1388.27869504834,18,18,18,18,18,18,18,18,18,NA,NA,NA,NA,NA,NA,NA
"541",19,19,19,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2010",18.6173585848287,101.152542276712,-179.637981222192,216.872698391849,19,19,19,19,19,19,19,19,19,NA,NA,NA,NA,NA,NA,NA
"542",20,20,20,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2017",18.5212040736602,134.613896640544,-245.317185160402,282.359593307723,20,20,20,20,20,20,20,20,20,NA,NA,NA,NA,NA,NA,NA
"543",21,21,21,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2019",18.7355875953967,183.061856137149,-340.059057376468,377.530232567262,21,21,21,21,21,21,21,21,21,NA,NA,NA,NA,NA,NA,NA
"544",22,22,22,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2021",18.045238867608,106.633393131098,-190.952371218646,227.042848953862,22,22,22,22,22,22,22,22,22,NA,NA,NA,NA,NA,NA,NA
"545",23,23,23,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2022",17.4037308079834,52.1840144588943,-84.8750581001668,119.682519716134,23,23,23,23,23,23,23,23,23,NA,NA,NA,NA,NA,NA,NA
"546",24,24,24,NA,NA,NA,"NBS","snow crab","snow_crab",68580,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2023",17.4054899079153,35.4156851196647,-52.0079774144387,86.8189572302692,24,24,24,24,24,24,24,24,24,NA,NA,NA,NA,NA,NA,NA
